tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
60134RVRSD411UN,RIVERSIDE LABORATORIES INC,411 UNION ST,GENEVA,KANE,17089,IL,60134,5,0,RIVERSIDE LABORATORIES INC,411 UNION ST,GENEVA,IL,,,60134,C,,,NA,NA,415345.0,881830.0,41.895833,88.308333,150.0,UN,UN,1,U,1010,0,KENNETH GUILETTE,7082324705,,,,,110001801630,,,,,,,,
60135GCMMN220E1,AG COMMUNICATION SYSTEMS,333 E FIRST STREET,GENOA,DEKALB,17037,IL,60135,5,0,AG COMMUNICATION SYSTEMS,333 E FIRST STREET,GENOA,IL,,,60135,C,,,933503385,LUCENT TECHNOLOGIES INC,420558.0,884113.0,42.099444,88.686944,150.0,UN,UN,1,U,1010,0,BOB STANISZEWSKI,8157847294,,,,,110015737283,,,,,,,,
60135GRNLT702WM,GREENLEE TEXTRON,702 W MAIN ST,GENOA,DEKALB,17037,IL,601351093,5,0,GREENLEE TEXTRON,702 W MAIN ST,GENOA,IL,,,60135-1093,C,,,001338979,TEXTRON INC,420551.0,884151.0,42.0975,88.6975,150.0,UN,UN,1,U,1010,0,STAN NOBLE,8153879563,,,,,110001385484,,,,,,,,
60136NGNRDRT72P,ENGINEERED CERAMICS,RTE 72,GILBERTS,KANE,17089,IL,60136,5,0,ENGINEERED CERAMICS,P. O. BOX 155,GILBERTS,IL,,,60136,C,,,002467330,GENERAL SIGNAL CORP,420610.0,882220.0,42.102778,88.372222,11000.0,UN,UN,1,U,1000,0,GARRY ERLICHMAN,4142617000,,,,,110005877284,,,,,,,,
60139DPGMC99INT,KKPS PRECISION MACHINING,99 INTERNATIONALE BLVD,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,KKPS PRECISION MACHINING,99 INTERNATIONALE BLVD,GLENDALE HEIGHTS,IL,,,60139,C,,,047912928,KKSP PRECISION MACHINING LLC,415532.0,880509.0,,,,,,,,,0,DAVID DOLAN,6304740743,DDOLAN@KKSP.COM,,KKSP PRECISION MACHINING LLC,,110041354003,,,,,,,,
60139HDPCK550MI,HUDAPACK METAL TREATING OF ILLINOIS INC,550 MITCHELL RD,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,HUDAPACK METAL TREATING OF ILLINOIS INC,550 MITCHELL RD,GLENDALE HEIGHTS,IL,,,60139,C,,,,NA,415529.0,880356.0,,,,,,,,,0,EARL PACK,6308580505,EARL@HUDAPACK-IL.COM,,HUDAPACK METAL TREATING OF ILLINOIS INC,,110002350759,,,,,,NA,,NA
60139JNRCS2WLAK,JNR CUSTOMATIC SREW INC,200 W LAKE DR,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,JNR CUSTOMATIC SREW INC,200 W LAKE DR,GLENDALE HEIGHTS,IL,,,60139,C,,,,NA,0.0,0.0,,,,,,,,,0,JULIE LERARIO,6302601333,JLERARIO@AVANTIENGINEERING.COM,,NA,,110009381007,,,,,,NA,,NA
60139SRYLC600WI,SURYA ELECTRONICS INC,600 WINDY POINT DR,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,SURYA ELECTRONICS INC,600 WINDY POINT DR,GLENDALE HEIGHTS,IL,,,60139,C,,,NA,NA,415520.0,880345.0,,,,,,,,,0,BOB PATEL,6308588000,,,,,110005927701,,,,,,,,
60139TNLCT22WIN,EATON CORP,220 WINDY POINT DR,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,EATON CORP,220 WINDY POINT DR,GLENDALE HEIGHTS,IL,,,60139,C,,,004155818,EATON CORP,,,,,,,,,,,0,DAVE M. REEDER,6302606791,DAVEMREEDER@EATON.COM,,EATON CORP,,110031001671,,,,,,,,
60139TSLND4HIGH,ETS-LINDGREN,400 HIGH GROVE BLVD,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,ETS-LINDGREN,400 HIGH GROVE BLVD,GLENDALE HEIGHTS,IL,,,60139,C,,,059209130,ESCO TECHNOLOGIES INC,,,,,,,,,,,0,CHRISTAKI CHRISTOU,5128089355,CHRISTAKI.CHRISTOU@ETS-LINDGREN.COM,,ESCO CORP,,110025333191,,,,,,,,
60139WBSTR704EF,WEBSTER-HOFF CORP,704 E FULLERTON AVE,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,WEBSTER-HOFF CORP,704 E FULLERTON AVE,GLENDALE HEIGHTS,IL,,,60139,C,,,,NA,,,41.918611,88.056944,150.0,UN,UN,1,U,1010,0,BRYAN WEBSTER,6308588030,BWEBSTER@WEBSTER-HOFF.COM,,NA,210,110000431248,,,,,,NA,,NA
6013WCNCRT11825,OLDCASTLE PRECAST INC,11825 FRANKLIN AVE.,FRANKLIN PARK,COOK,17031,IL,60131,5,0,OLDCASTLE PRECAST INC,11825 FRANKLIN AVE.,FRANKLIN PARK,IL,,,60131,C,,,037176591,CRH AMERICAS INC,,,,,,,,,,,0,KIMBERLY WATSON,7702703917,KIMBERLY.WATSON@OLDCASTLE.COM,,CRH AMERICAS INC,,110001811102,,,,,,,,
6013WGRNLT538SU,GREENLEE TEXTRON,538 SOUTH SYCAMORE STREET,GENOA,DEKALB,17037,IL,60135,5,0,GREENLEE TEXTRON INC,702 W MAIN ST,GENOA,IL,,,60135,C,,,001338979,TEXTRON INC,,,,,,,,,,,0,STAN NOBLE,8153879563,,,,,110018128756,,,,,,,,
6013WJPLYM61DER,J6 POLYMERS,601 DERBY LINE RD,GENOA,DEKALB,17037,IL,60135,5,0,J6 POLYMERS,601 DERBY LINE RD,GENOA,IL,,,60135,C,,,,NA,,,,,,,,,,,0,JON WOOD,8155171241,JDWOOD@J6POLYMERS.COM,,NA,,110070158512,,,,,,NA,,NA
6013WJSTMN9233K,JUST MANUFACTURING LLC,9233 KING ST,FRANKLIN PARK,COOK,17031,IL,60131,5,0,JUST MANUFACTURING LLC,9233 KING ST,FRANKLIN PARK,IL,,,60131,C,,,005080429,ELKAY MANUFACTURING CO,,,,,,,,,,,0,THOMAS FROST,4142024398,TOM.FROST@ZURN.COM,,ZURN ELKAY WATER SOLUTIONS CORP,,110018426041,,,,,,NA,,NA
6013WKLNDT114KI,EKLIND TOOL CO,11040 KING ST,FRANKLIN PARK,COOK,17031,IL,60131,5,0,EKLIND TOOL CO,11040 KING ST,FRANKLIN PARK,IL,,,60131,C,,,,NA,,,,,,,,,,,0,WILLIAM APPELQUIST,8479948521,BILL@EKLINDTOOL.NET,,NA,,110040842700,,,,,,NA,,NA
6013WKRNSFNEKRN,"KRONOS FOODS, INC.",ONE KRONOS DRIVE,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,"KRONOS FOODS, INC.",ONE KRONOS DRIVE,GLENDALE HEIGHTS,IL,,,60139,C,,,NA,NA,,,,,,,,,,,0,DON NORDSELL,2243535353,DNORDSELL@KRONOSFOODSINC.COM,,,,110042001641,,,,,,,,
6013WMRCYL139EB,MARCY LABORATORIES INC,139 EXCHANGE BLVD,GLENDALE HEIGHTS,DUPAGE,17043,IL,60139,5,0,MARCY LABORATORIES INC,139 EXCHANGE BLVD,GLENDALE HEIGHTS,IL,,,60139,C,,,,NA,,,,,,,,,,,0,CHRISTOPHER J MEHR,6303776655,CMEHR@MARCYLABORATORIES.COM,,NA,113,110071362217,,,,,,NA,,NA
6013WPLTNG11142,PLATING INTERNATIONAL INC,11142 ADDISON AVE,FRANKLIN PARK,COOK,17031,IL,60131,5,0,PLATING INTERNATIONAL INC,11142 ADDISON AVE,FRANKLIN PARK,IL,,,60131,C,,,,NA,,,,,,,,,,,0,ANDREW NEULANDER,8474512101,COMPLIANCERESOURCES@COMCAST.NET,,NA,,110066954807,,,,,,NA,,NA
6013WPNTRF14MUI,"PENTAIR FILTRATION SOLUTIONS,LLC",1040 MUIRFIELD DRIVE,HANOVER PARK,DUPAGE,17043,IL,60133,5,0,"PENTAIR FILTRATION SOLUTIONS,LLC",1040 MUIRFIELD DRIVE,HANOVER PARK,IL,,,60133,C,,,,NA,,,,,,,,,,,0,JOSHUA HARDING,6303073001,JOSHUA.HARDING@PENTAIR.COM,,PENTAIR INC,,110018388859,,,,,,NA,,PENTAIR PUBLIC LTD CO
6013WSGRPX288GE,OSI INDUSTRIES LLC,2088 GENEVA DR,GENEVA,KANE,17089,IL,60134,5,0,OSI INDUSTRIES LLC,2088 GENEVA DR,GENEVA,IL,,,60134,C,,,NA,OSI INDUSTRIES LLC,,,,,,,,,,,0,MARRICK PROTZ,8156217587,MPROTZ@OSIGROUP.COM,,OSI GROUP LLC,,110070161365,,,,,,NA,,OSI GROUP
6013WSMTHR727MA,SMITH & RICHARDSON MFG CO INC,727 MAY ST,GENEVA,KANE,17089,IL,60134,5,0,SMITH & RICHARDSON MFG CO INC,727 MAY ST,GENEVA,IL,,,60134,C,,,,NA,,,,,,,,,,,0,RENEE SCHROEDER,6302322581,RSCHROEDER@SMITHANDRICHARDSON.COM,,NA,,110001290530,,,,,,,,
6013WTHLNC769IN,THULE INC.,7609 INDUSTRIAL DR,FOREST PARK,COOK,17031,IL,60130,5,0,THULE INC.,7609 INDUSTRIAL DR,FOREST PARK,IL,,,60130,C,,,614375178,THULE INC,,,,,,,,,,,0,CLOVIS BOLE,8477974878,CLOVIS.BOLE@THULE.COM,,THULE INC,,110070942084,,,,,,NA,,NA
6013WWSMRQ1144W,VORTEQ COIL FINISHERS,11440 ADDISON AVE,FRANKLIN PARK,COOK,17031,IL,60131,5,0,VORTEQ COIL FINISHERS,930 ARMOUR ROAD,OCONOMOWOC,WI,,,53066,C,,,,NA,0.0,0.0,,,,,,,,,0,LISA RIESCH,2625696584,LISA.RIESCH@VORTEQCOIL.COM,,VORTEQ COIL FINISHERS LLC,,110067426137,,,,,,NA,,NA
6013WZNGWV1545W,OZINGA WAVELAND,10545 WAVELAND AVE,FRANKLIN PARK,COOK,17031,IL,60131,5,0,OZINGA WAVELAND,19001 OLD LAGRANGE RD,MOKENA,IL,,,60448,C,,,007870256,OZINGA BROS INC,,,,,,,,,,,0,CHAD HERST,3124327285,CHADHERST@OZINGA.COM,,OZINGA BROS INC,,110071241965,,,,,,NA,,NA
60140LCTRM15NRW,ELECTRO-MAX INC.,105 N ROWELL RD,HAMPSHIRE,KANE,17089,IL,60140,5,0,ELECTRO-MAX INC.,105 N ROWELL RD,HAMPSHIRE,IL,,,60140,C,,,,NA,420608.0,883115.0,,,,,,,,,0,AUSTIN DAVIS,8476834100,AUSTIN@ELECTROMAX.ONMICROSOFT.COM,,NA,,110002350900,,,,,,NA,,NA
60140LGLYS1HAUK,ELGILOY SPECIALTY METALS,1 HAUK RD,HAMPSHIRE,KANE,17089,IL,60140,5,0,ELGILOY SPECIALTY METALS,1 HAUK RD,HAMPSHIRE,IL,,,60140,C,,,053201315,COMBINED METALS CO LLC,420903.0,883029.0,,,,,,,,,0,JAMES DARROW,9126743645,JAMESD@ELGILOY.COM,,COMBINED METALS CO LLC,,110001855216,,,,,,NA,,NA
60140WRMDWALLEN,WR MEADOWS INC,300 INDUSTRIAL DR,HAMPSHIRE,KANE,17089,IL,60140,5,0,WR MEADOWS INC,PO BOX 338,HAMPSHIRE,IL,,,60140,C,,,NA,WR MEADOWS INC,420630.0,883131.0,42.108333,88.525278,600.0,UN,UN,1,U,1010,0,DAVID CAREY,8472142232,DAVECAREY@WRMEADOWS.COM,,W R MEADOWS INC,,110007531821,,,,,,NA,,NA
60140ZNGCNBRIER,OZINGA BROS INC - HAMPSHIRE,401 BRIER HILL RD,HAMPSHIRE,KANE,17089,IL,60140,5,0,OZINGA BROS INC - HAMPSHIRE,"19001 OLD LAGRANGE ROAD, SUITE 300",MOKENA,IL,,,60448,C,,,NA,OZINGA BROS INC,420540.0,882900.0,,,,,,,,,0,RITCH DEMBINSKY,8153786932,RITCHDEMBINSKY@OZINGA.COM,,OZINGA BROS INC,,110018089049,,,,,,,,
60142CTTYC11117,CATTY CORP,11117 S CHURCH ST,HUNTLEY,MCHENRY,17111,IL,601427379,5,0,CATTY CORP,PO BOX 187,HUNTLEY,IL,,,60142-0187,C,,,NA,NA,421010.0,882525.0,42.1675,88.4225,150.0,UN,UN,1,U,1010,0,WILLIAM P SCHMIEDERER,8476695161,,,,,110000431266,,,,,,,,
60142DNFDS11713,DEAN DAIRY HOLDINGS LLC,11713 MILL ST,HUNTLEY,MCHENRY,17111,IL,60142,5,0,DEAN DAIRY HOLDINGS LLC,11713 MILL ST,HUNTLEY,IL,,,60142,C,,,929182210,DEAN FOODS CO,420959.0,882532.0,42.166902,88.424934,150.0,A1,PG,1,J,1000,0,CAROLINE KARLSHOEJ,8159435441,CAROLINE_KARLSHOEJ@DEANFOODS.COM,,DEAN FOODS CO,,110000431275,,,,,,,,
60142MDWST11213,MAASS MIDWEST MANUFACTURING INC,11283 DUNDEE RD,HUNTLEY,MCHENRY,17111,IL,60142,5,0,MAASS MIDWEST MANUFACTURING INC,PO BOX 547,HUNTLEY,IL,,,60142,C,,,NA,MAASS MIDWEST MANUFACTURING INC,420956.0,882455.0,42.165556,88.415278,500.0,UN,UN,1,U,1010,0,JOHN NASTI,8476695135,JNASTI@MAASSMIDWEST.COM,,MAASS MIDWEST MANUFACTURING INC,,110000431284,,,,,,NA,,NA
60142NNSPCONEUN,UNION SPECIAL CORP,ONE UNION SPECIAL PLAZA,HUNTLEY,MCHENRY,17111,IL,601427007,5,0,UNION SPECIAL CORP,ONE UNION SPECIAL PLAZA,HUNTLEY,IL,,,60142-7007,C,,,NA,NA,421010.0,882525.0,42.171111,88.429722,500.0,UN,UN,1,U,1010,0,TOM BARTEL,8476694352,,,,,110000431293,,,,,,,,
60142PNTPL11314,PENTAPLEX INC,11314 MAIN ST,HUNTLEY,MCHENRY,17111,IL,60142,5,1,PENTAPLEX INC,11314 MAIN ST,HUNTLEY,IL,,,60142,C,,,NA,NA,421140.0,882501.0,42.1691,88.42187,150.0,A1,PG,1,J,1000,0,ALAN A. GAGNON,,,,,,110001998615,,,,,,,,
60142WBRST11811,WEBER-STEPHEN PRODUCTS LLC,11811 OAK CREEK PKWY,HUNTLEY,KANE,17089,IL,60142,5,0,WEBER-STEPHEN PRODUCTS LLC,11811 OAK CREEK PKWY,HUNTLEY,IL,,,60142,C,,,005135983,WEBER-STEPHEN PRODUCTS LLC,420814.0,882540.0,,,,,,,,,0,JASON HAYMON,8476545842,JHAYMON@WEBERSTEPHEN.COM,,WEBER-STEPHEN PRODUCTS LLC,,110001855314,,,,,,NA,,NA
60142ZNGCN196FS,OZINGA CONCRETE PRODUCTS - HUNTLEY,10960 FOSTER RD,LAKEWOOD,MCHENRY,17111,IL,60142,5,0,OZINGA CONCRETE PRODUCTS,18825 OLD LAGRANGE RD,MOKENA,IL,,,60448,C,,,NA,OZINGA BROS INC,421337.0,882526.0,,,,,,,,,0,LOU SYTSMA,7084793080,LOUSYTSMA@OZINGA.COM,,,,110018450344,,,,,,,,
60143CRCTW751HI,CIRCUIT WORLD INC,751 HILLTOP DR,ITASCA,DUPAGE,17043,IL,60143,5,0,CIRCUIT WORLD INC,751 HILLTOP DR,ITASCA,IL,,,60143,C,,,,NA,415891.0,880112.0,,,,,,,,,0,SUBHASH PATEL,6302501100,,,NA,,110000833778,,,,,,,,
60143CRDDH1000H,CRODA ADHESIVES INC,1000 HOLLYWOOD AVE,ITASCA,DUPAGE,17043,IL,60143,5,0,CRODA ADHESIVES INC,1000 HOLLYWOOD AVE,ITASCA,IL,,,60143,C,,,NA,NA,415843.0,880139.0,,,,,,,,,0,RICHARD SHENFELD,6307731400,,,,,110001131294,,,,,,,,
60143FPMHT1349W,FPM LLC,1349 W BRYN MAWR AVE,ITASCA,DUPAGE,17043,IL,60143,5,0,FPM LLC,1349 W BRYN MAWR AVE,ITASCA,IL,,,60143,C,,,094740412,FPM LLC,415837.0,880206.0,,,,,,,,,0,MICHAEL MIGALA,8472282525,MMIGALA@FPMHT.COM,,FPM LLC,,110000431300,,,,,,,,
60143GGLCT900WH,G & G LOCOTRONICS,900 W HOLLYWOOD,ITASCA,DUPAGE,17043,IL,60143,5,0,G & G LOCOTRONICS,900 W HOLLYWOOD,ITASCA,IL,,,60143,C,NA,,NA,NA,415843.0,880133.0,,,,,,,,,0,,,,,,,110000431319,,,,,,,,
60143KSTRX8WTHR,KESTER,800 W THORNDALE AVE,ITASCA,DUPAGE,17043,IL,60143,5,0,KESTER,800 W THORNDALE AVE,ITASCA,IL,,,60143,C,,,079270103,ELEMENT SOLUTIONS INC,,,,,,,,,,,0,SHO ISHIMARU,2018884784,SHO.ISHIMARU@MACDERMIDALPHA.COM,,ELEMENT SOLUTIONS INC,,110024917107,,,,,,,,
60143MGNTC690HI,MAGNETIC RADIATION LABORATORIES INC,690 HILLTOP DR,ITASCA,DUPAGE,17043,IL,60143,5,0,MAGNETIC RADIATION LABORATORIES INC,690 HILLTOP DR,ITASCA,IL,,,60143,C,,,NA,NA,415843.0,880222.0,,,,,,,,,0,RICK SZCZYGIELSKI,6302850800,RICKS@MRLINDUSTRIES.COM,,,,110013335550,,,,,,,,
60143MLPLX1301W,MILPLEX CIRCUITS INC,1301 W ARDMORE AVE,ITASCA,DUPAGE,17043,IL,60143,5,1,MILPLEX CIRCUITS INC,1301 W ARDMORE AVE,ITASCA,IL,,,60143,C,,,,NA,415851.0,880206.0,,,,,,,,,0,RAJ PATEL,6302501580,SALES@MILPLEX.COM,,NA,,110000431328,,,,,,,,
60143MNTRL1345N,MONITROL CENTERS INC,1345 N INDUSTRIAL,ITASCA,DUPAGE,17043,IL,60143,5,0,MONITROL CENTERS INC,1345 N INDUSTRIAL,ITASCA,IL,,,60143,C,NA,,NA,NA,420057.0,875243.0,,,,,,,,,0,PETE PATEL,8476408400,,,,,110001822699,,,,,,,,
60143NTNLN16GLE,ICP INDUSTRIAL,1600 GLENLAKE AVE.,ITASCA,DUPAGE,17043,IL,60143,5,0,ICP INDUSTRIAL,1600 GLENLAKE AVE.,ITASCA,IL,,,60143,C,,,101349285,STAHL (USA) INC,,,,,,,,,,,0,MILIND SHAH,8479622409,MILIND.SHAH@STAHL.COM,,STAHL (USA) INC,,110039073720,,,,,,STAHL HOLDINGS BV,491724385,STAHL HOLDINGS BV
60143SHLDM761DI,SHIELDMATE ROBOTICS INC,761 DISTRICT DR,ITASCA,DUPAGE,17043,IL,60143,5,0,SHIELDMATE ROBOTICS INC,761 DISTRICT DR,ITASCA,IL,,,60143,C,,,NA,NA,415830.0,880026.0,41.975,88.007222,11000.0,UN,UN,1,U,1000,0,RANDY MATECKI,6302504475,,,,,110000431337,,,,,,,,
60143TWBLD1349W,ITW BUILDEX,1349 W BRYN MAWR AVE,ITASCA,DUPAGE,17043,IL,60143,5,0,ITW BUILDEX,1349 W BRYN MAWR AVE,ITASCA,IL,,,60143,C,,,005146428,ILLINOIS TOOL WORKS INC,415838.0,880206.0,41.977222,88.035556,150.0,UN,UN,1,U,1010,0,STEVEN C. BELL,6307872331,,,,,110009368291,,,,,,,,
60146GRPHC100N6,GRAPHICS & INDUSTRIAL CIRCUITS,100 N  6TH ST,KIRKLAND,DEKALB,17037,IL,60146,5,0,GRAPHICS & INDUSTRIAL CIRCUITS,100 N  6TH ST,KIRKLAND,IL,,,60146,C,,,,NA,,,,,,,,,,,0,STEVE BOYER,8155222200,SBOYER@GICLTD.COM,,NA,,110000833670,,,,,,,,
60146TMMSN3835S,EUCLID CHEMICAL CO,3835 STATE RT 72,KIRKLAND,DEKALB,17037,IL,60146,5,0,EUCLID CHEMICAL CO,3835 STATE RT 72,KIRKLAND,IL,,,60146,C,,,004155651,RPM INTERNATIONAL INC,420521.0,885219.0,,,,,,,,,0,HEATH MORRALL,8155223394,HMORRALL@EUCLIDCHEMICAL.COM,,RPM INTERNATIONAL INC,,110000889520,,,,,,NA,,NA
60147RCHRD40W26,RICHARDSON ELECTRONICS LTD,40W267 KESLINGER RD,LAFOX,KANE,17089,IL,601479998,5,0,RICHARDSON ELECTRONICS LTD.,P.O. BOX 393,LAFOX,IL,,,60147,C,,,NA,NA,415244.0,882407.0,41.878889,88.401944,11000.0,UN,UN,1,U,1000,0,BART PETRINI,6302082360,,,,,110000775180,,,,,,,,
60148CHMPN1101L,CHAMPION PACKAGING & DISTRIBUTING INC,1101 LOMBARD RD  PO BOX 457,LOMBARD,DUPAGE,17043,IL,601480457,5,0,CHAMPION PACKAGING & DISTRIBUTING INC,1840 INTERNATIONALE PKWY,WOODRIDGE,IL,,,60517,C,,,NA,NA,414700.0,874900.0,41.873611,88.015833,11000.0,UN,UN,1,U,1000,0,MARK BONGERS,9529382228,,,,,110000431346,,,,,,,,
60148MCRPR129SO,METAL IMPROVEMENT CO INC E/M DIV,129 S EISENHOWER LN,LOMBARD,DUPAGE,17043,IL,60148,5,0,METAL IMPROVEMENT CO INC E/M DIV,129 S EISENHOWER LN,LOMBARD,IL,,,60148,C,,,087603262,METAL IMPROVEMENT CO INC,415050.0,880101.0,41.84,88.030556,150.0,UN,UN,1,U,1010,0,DANIEL TOMASIK,6306206808,,,,,110000431355,,,,,,,,
60148MTRML360E2,METROMAIL,360 E 22ND ST,LOMBARD,DUPAGE,17043,IL,601484924,5,0,METROMAIL,360 E 22ND ST,LOMBARD,IL,,,60148-4924,C,,,005119573,R R DONNELLEY & SONS CO,415050.0,880025.0,41.847222,88.006944,11000.0,UN,UN,1,U,1000,0,PATTY FOX,7036203300,,,,,110002125012,,,,,,,,
6014WKSTRN94WTH,ALPHA ASSEMBLY SOLUTIONS INC. (940 ITASCA),940 W THORNDALE AVE,ITASCA,DUPAGE,17043,IL,60143,5,0,ALPHA ASSEMBLY SOLUTIONS INC. (940 ITASCA),940 W THORNDALE AVE,ITASCA,IL,,,60143,C,,,079270103,ELEMENT SOLUTIONS INC,,,,,,,,,,,0,SHO ISHIMARU,2018884784,SHO.ISHIMARU@MACDERMIDALPHA.COM,,ELEMENT SOLUTIONS INC,,110043824190,,,,,,NA,,NA
6014WLDNDS1291J,LDI INDUSTRIES - HUNTLEY,12901 JIM DHAMER DR,HUNTLEY,KANE,17089,IL,60142,5,0,LDI INDUSTRIES - HUNTLEY,12901 JIM DHAMER DR,HUNTLEY,IL,,,60142,C,,,NA,LDI INDUSTRIES,,,,,,,,,,,0,ED SELVOSKI,9204823011,ESELVOSKI@LDI-INDUSTRIES.COM,,LDI INDUSTRIES,,110071956200,,,,,,NA,,NA
6014WLNCRF1WEST,LINE CRAFT INC,10 W N AVE,LOMBARD,DUPAGE,17043,IL,60148,5,1,LINE CRAFT INC,10 W N AVE,LOMBARD,IL,,,60148,C,,,111718755,UNITED STARS INC,,,,,,,,,,,0,KEN CLEVELAND,6308126566,KCLEVELAND@LINECRAFTINC.COM,,UNITED STARS INC,,110060257412,,,,,,,,
6014WSLBRG1151A,SOLBERG MANUFACTURING INC,1025 HILLTOP DR,ITASCA,DUPAGE,17043,IL,60143,5,0,SOLBERG MANUFACTURING INC,1025 HILLTOP DR,ITASCA,IL,,,60143,C,,,,NA,,,,,,,,,,,0,U.S. COMPLIANCE CORPORATION,9522523000,EPCRA@USCOMPLIANCE.COM,,NA,,110070071249,,,,,,,,
60150NWPRD4800W,HARBORTOWN DIVISION/IBR CORP,4800 W ROOSEVELT RD,CHICAGO,COOK,17031,IL,60644,5,0,HARBORTOWN DIVISION/IBR CORP,4800 W ROOSEVELT RD,CHICAGO,IL,,,60644,C,,,056819105,IBR CORP,415159.0,874444.0,41.866944,87.745833,150.0,UN,UN,1,U,1010,0,JUDY BROSNAN,7733794000,,,,,110000431364,,,,,,,,
60152NSSNF240NP,MITSUBISHI LOGISNEXT AMERICAS,240 N PROSPECT,MARENGO,MCHENRY,17111,IL,60152,5,0,MITSUBISHI LOGISNEXT AMERICAS,240 N PROSPECT,MARENGO,IL,,,60152,C,,,690542212,MITSUBISHI LOGISNEXT AMERICAS,421502.0,883612.0,42.250556,88.603333,600.0,UN,UN,1,U,1010,0,ED JOHANNESEN,8155684467,ED.JOHANNESEN@LOGISNEXTAMERICAS.COM,,MITSUBISHI LOGISNEXT AMERICAS,,110001131301,,,,,,NA,,MITSUBISHI GROUP
60152RNLDN300WE,ARNOLD MAGNETIC TECHNOLOGIES - ARNOLD ENGINEERING,300 N W ST,MARENGO,MCHENRY,17111,IL,60152,5,0,ARNOLD MAGNETIC TECHNOLOGIES - ARNOLD ENGINEERING,300 N W ST,MARENGO,IL,,,60152,C,,,194775438,ARNOLD MAGNETIC TECHNOLOGIES CORP,421500.0,883700.0,42.25,88.616667,150.0,UN,UN,1,U,1010,0,BRIAN LEMASTER,8157515108,BLEMASTER@ARNOLDMAGNETICS.COM,,ARNOLD MAGNETIC TECHNOLOGIES CORP,,110007525106,,,,,,NA,,NA
60152SWTZR19720,SWITZER PRODS CORP,19720 E GRANT HWY,MARENGO,MCHENRY,17111,IL,60152,5,0,SWITZER PRODS. CORP.,5700 WALNUT ST.,RICHMOND,IL,,,60071,C,,,NA,NA,421435.0,883456.0,42.243056,88.582222,150.0,UN,UN,1,U,1010,0,EDWARD W. LUECHT,8156782222,,,,,110037073065,,,,,,,,
60152THTPDNORTH,TOP DIE CASTING CO,3719 N RT 23,MARENGO,MCHENRY,17111,IL,60152,5,0,TOP DIE CASTING CO,3719 N RT 23,MARENGO,IL,,,60152,C,,,NA,TOP DIE CASTING CO,421505.0,883757.0,42.2775,88.6125,99999.0,UN,UN,U,U,0000,0,JOHN KOCIK,8153892599,,,,,110000606112,,,,,,,,
60152THVLS1400N,ENGINEERED POLYMER SOLUTIONS INC.,1400 N STATE ST,MARENGO,MCHENRY,17111,IL,60152,5,0,,,,,,,,C,,,004206397,THE SHERWIN-WILLIAMS CO,421548.0,883843.0,42.216667,88.633333,99999.0,UN,UN,U,U,0000,0,R. SCOTT THOMAS,2165662182,RSTHOMAS@SHERWIN.COM,,THE SHERWIN-WILLIAMS CO,,110000431382,,,,,,NA,,NA
60152WRNRL1300N,THOMSON LINEAR LLC,1300 N STATE ST,MARENGO,MCHENRY,17111,IL,60152,5,0,THOMSON LINEAR LLC,1300 N STATE ST,MARENGO,IL,,,60152,C,,,NA,JOSLYN HOLDING CO,421203.0,883721.0,42.261616,88.608313,150.0,A1,PG,1,J,1000,0,INVESTOR RELATIONS,2028280850,,,,,110001953985,,,,,,,,
60153BLDWN2125G,B L DOWNEY CO INC,2125 GARDNER RD,BROADVIEW,COOK,17031,IL,601552826,5,0,B L DOWNEY CO INC,2125 GARDNER RD,BROADVIEW,IL,,,60155-2826,C,,,NA,NA,415150.0,875203.0,41.863889,87.8675,600.0,UN,UN,1,U,1010,0,GARY NORDLUND,7083458000,,,,,110018334881,,,,,,,,
60153CHMPL30N8T,CHEM PLATE INDUSTRY,30 N 8TH AVE,MAYWOOD,COOK,17031,IL,60153,5,0,CHEM PLATE INDUSTRY,1990 E DEVON AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,415325.0,875035.0,41.890278,87.843056,150.0,UN,UN,1,U,1010,0,,,,,,,110000612178,,,,,,,,
